Raman.Shift,Mud Tank,Run Product (0 Hr),Avg. Starting Material,Run Product (8 Hr),Run Product (1 Hr)
1034.992,67.24057,7.9322604,-0.16058557499999995,16.153515,6.713629556
1035.956,64.99246,7.3083586,-0.326999415,15.638985,6.318445111
1036.92,61.11483,6.105476,-0.3796572866666666,14.350825,6.083119322
1037.885,58.04431,5.2511754,0.11451442999999999,13.4693125,5.869645878
1038.849,55.98793,4.6942874,0.8823549483333334,13.390015,5.649486734
1039.813,54.46449,4.43728818,1.1934625,13.15833,5.4688746
1040.777,53.56737,4.7164508,0.9781606333333333,12.1110955,5.369913778
1041.742,53.1065,5.2674758,0.6563153833333334,10.655587,5.322891444
1042.706,52.42586,5.394388,0.5785833166666667,9.8729015,5.267646222
1043.67,51.13343,4.8523198,0.7157979399999999,10.185012,5.213524111
1044.634,50.14778,4.3026092,0.7591124316666668,10.2954885,5.095717667
1045.599,50.58809,4.2153502,0.681254645,9.3556535,4.915149
1046.563,51.14933,4.1103088,0.5365281466666666,8.3265855,4.648851033
1047.527,50.72299,3.3936464,0.05515794066666666,7.8459785,4.073744536
1048.491,49.4705,2.3296364,-0.31872123833333327,7.8532875,3.384912422
1049.455,48.26692,1.82849454,-0.006336108333333312,7.944589,3.168005189
1050.42,47.75172,2.56617986,0.8597447749999999,7.817833,3.858526333
1051.384,47.6251,3.941202,1.4289839273333333,7.5063705,4.974074667
1052.348,47.03482,3.9461146,0.99786792,7.106091,4.868501333
1053.312,46.00173,2.538974,0.205678765,6.619786,3.483988267
1054.277,45.25324,1.62250458,0.15871665499999998,6.329859,2.573319033
1055.241,45.16377,1.55233832,0.5380789583333333,6.3182175,2.484717778
1056.205,45.10551,1.8477784,0.6378587093333333,6.4766465,2.790431556
1057.169,44.34125,2.1364154,0.21655592499999998,6.8265415,3.208002889
1058.134,42.89359,2.4238638,-0.326347975,7.354242,3.730191133
1059.098,41.72482,2.65407618,-0.3165888150000001,7.503314,4.006955189
1060.062,40.76512,3.0445994,0.4416907166666666,6.9705385,3.946104444
1061.026,40.2677,3.130914,0.832367425,6.2267535,3.678650333
1061.99,41.07071,2.4673509,0.3578436976666666,5.245183,3.065882889
1062.955,42.04263,1.5357673,0.045430439666666676,4.32332585,2.370116033
1063.919,41.76979,0.73179588,0.3507274433333334,3.77692095,1.779796244
1064.883,40.18332,0.227390154,0.9357373383333334,3.61892075,1.3870676
1065.847,38.67084,0.134559318,1.3811488333333335,3.55919805,1.312169733
1066.812,38.63314,0.65032682,1.5564460916666667,3.2940416,1.754050313
1067.776,39.58291,1.49958126,1.458036955,2.9136337,2.463255533
1068.74,39.75867,1.50515654,0.7963867916666666,2.96283411,2.376789089
1069.704,39.25769,0.723744626,0.003860339999999981,3.416342,1.555728811
1070.669,38.97967,0.2231726,-0.22643706666666666,3.3419985,1.036151178
1071.633,39.36724,0.5871127,0.052497280000000056,2.0084688,1.415653978
1072.597,40.12313,1.3045031,0.40974616166666666,0.31800665,2.133587689
1073.561,40.78317,1.4185287,0.5684645203333334,0.0010425,2.141258222
1074.526,41.41481,0.7664122,0.6001409216666665,1.4295808,1.259197833
1075.49,41.69101,0.25814702,0.7369392916666667,2.5655577,0.479165556
1076.454,41.268,-0.0557773,0.9813642750000001,3.1932265,-0.32465
1077.418,40.6499,-0.104592272,1.2965752666666666,3.361409,-0.704204923
1078.382,39.46824,0.42403982,1.8701106799999998,2.719705,-0.046235956
1079.347,38.39515,1.08393694,2.2824913233333333,1.76434035,0.931118252
1080.311,38.53514,1.16896972,2.318351191666667,1.104248,1.0466687
1081.275,40.17932,0.5013592,1.9815899049999999,0.96741,-0.019060544
1082.239,42.08679,-0.15523472,1.2726879126666668,1.2204787,-1.0273391
1083.204,42.80785,0.14636414,0.13515086166666668,1.8794065,-0.400409351
1084.168,42.84963,1.07205652,-0.7765792693333333,2.7421251,1.294645633
1085.132,43.60432,1.57419112,-0.7581149500000001,3.1445407,2.256157289
1086.096,44.97874,1.63354182,-0.29494295000000004,3.0658445,2.473590576
1087.061,46.04602,1.56734062,0.3434432920000001,2.815544,2.487181122
1088.025,46.25198,1.60050282,1.03396811,2.535858,2.620653611
1088.989,45.71735,1.6833886,1.5066802766666667,2.2401245,2.797814678
1089.953,44.82656,1.5731582,1.5151519043333332,1.99023585,2.756015356
1090.917,43.50491,1.1497474,1.142651825,1.8409364,2.411761811
1091.882,42.75781,0.77153694,0.8950799266666668,1.80114005,2.029683033
1092.846,42.21682,0.51651402,0.8254700756666665,1.72136225,1.547153067
1093.81,42.17409,0.215012,0.6915782383333333,1.76332865,1.122593411
1094.774,43.0952,-0.38018866,0.39007802333333336,2.24791995,0.754039756
1095.739,44.49253,-1.00546548,0.20959312833333332,2.836786,0.523707833
1096.703,45.68663,-1.09464272,0.4866540816666666,2.9138015,0.651879856
1097.667,46.4706,-0.40335274,1.0895642733333333,2.2349409,1.237456778
1098.631,46.82307,0.400113462,1.4062067833333334,1.2350711,1.816426026
1099.596,46.1729,0.5255351,1.0634199263333333,0.258253,1.751816544
1100.56,45.12444,0.126186052,0.6241571349999999,-0.6163926,1.280325389
